m1,m2,m3,m4,m5,m6,type,value
Uttar Pradesh,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,4
Uttar Pradesh,BD,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
Uttar Pradesh,BD,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,17
Uttar Pradesh,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,69
Uttar Pradesh,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,93
Uttar Pradesh,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,44
Uttar Pradesh,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,7
Uttar Pradesh,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,15
Uttar Pradesh,BD,Job Portal,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttar Pradesh,Administration,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttar Pradesh,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,4
Uttar Pradesh,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,6
Uttar Pradesh,Administration,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,4
Uttar Pradesh,Administration,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttar Pradesh,Finance,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttar Pradesh,Finance,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttar Pradesh,Finance,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
Uttar Pradesh,Finance,Job Portal,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttar Pradesh,Support,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
Uttar Pradesh,Support,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,8
Uttar Pradesh,Support,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
Uttar Pradesh,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,4
Uttar Pradesh,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,4
Uttar Pradesh,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
Uttar Pradesh,Others,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
Uttar Pradesh,Marketing,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttarakhand,Corporate,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttarakhand,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,5
Uttarakhand,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
Uttarakhand,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttarakhand,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttarakhand,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttarakhand,BD,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttarakhand,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Uttarakhand,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,4
Uttarakhand,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
Uttarakhand,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
Uttarakhand,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,5
Uttarakhand,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,HR,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,HR,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,Corporate,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
West Bengal,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
West Bengal,IT,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,IT,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,IT,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,22
West Bengal,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,22
West Bengal,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,59
West Bengal,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,6
West Bengal,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,7
West Bengal,CSO,Referral,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,9
West Bengal,CSO,Referral,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
West Bengal,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,RM,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,4
West Bengal,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,6
West Bengal,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,8
West Bengal,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,13
West Bengal,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,BD,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,7
West Bengal,BD,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
West Bengal,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,38
West Bengal,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,85
West Bengal,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,44
West Bengal,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,BD,Job Portal,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,7
West Bengal,BD,Job Portal,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,Operations,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,5
West Bengal,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
West Bengal,Administration,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,Finance,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,Finance,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
West Bengal,Finance,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
West Bengal,Finance,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,Support,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
West Bengal,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
West Bengal,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
West Bengal,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
West Bengal,Others,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Corporate,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,IT,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,IT,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,703
Unknown,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,705
Unknown,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,624
Unknown,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,9
Unknown,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,6
Unknown,CSO,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,3
Unknown,CSO,Referral,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,CSO,Job Portal,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,27
Unknown,CSO,Unclassified,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,CSO,Unclassified,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Operations,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Operations,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
Unknown,Operations,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,4
Unknown,Operations,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,52
Unknown,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,78
Unknown,Administration,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,37
Unknown,Administration,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Administration,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Support,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,16
Unknown,Support,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,40
Unknown,Support,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,15
Unknown,Support,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
Unknown,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Others,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,113
Unknown,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,80
Unknown,Others,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,132
Unknown,Others,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Others,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Unknown,Others,Referral,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,2
Unknown,Forex,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_num,1
Andaman & Nicobar,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andaman & Nicobar,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,HR,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Corporate,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Corporate,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Corporate,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,IT,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,IT,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,IT,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,IT,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,IT,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,CSO,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,8
Andhra Pradesh,CSO,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Andhra Pradesh,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,18
Andhra Pradesh,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Andhra Pradesh,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,17
Andhra Pradesh,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,53
Andhra Pradesh,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,4
Andhra Pradesh,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,18
Andhra Pradesh,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,19
Andhra Pradesh,CSO,Referral,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,CSO,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Andhra Pradesh,RM,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,5
Andhra Pradesh,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,6
Andhra Pradesh,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Andhra Pradesh,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,6
Andhra Pradesh,RM,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,12
Andhra Pradesh,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,16
Andhra Pradesh,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,19
Andhra Pradesh,BD,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,18
Andhra Pradesh,BD,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,4
Andhra Pradesh,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,31
Andhra Pradesh,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,40
Andhra Pradesh,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,40
Andhra Pradesh,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,19
Andhra Pradesh,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,109
Andhra Pradesh,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,72
Andhra Pradesh,BD,Referral,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,16
Andhra Pradesh,BD,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,12
Andhra Pradesh,BD,Referral,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,10
Andhra Pradesh,Operations,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Administration,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,Administration,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,8
Andhra Pradesh,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,72
Andhra Pradesh,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,40
Andhra Pradesh,Administration,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,12
Andhra Pradesh,Administration,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,Administration,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Finance,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,Finance,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Support,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Support,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Andhra Pradesh,Support,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,Support,Referral,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Andhra Pradesh,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Andhra Pradesh,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,10
Andhra Pradesh,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,Credit,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Credit,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,Others,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Others,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Andhra Pradesh,Others,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Others,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Andhra Pradesh,Others,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Arunachal Pradesh,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Arunachal Pradesh,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,5
Arunachal Pradesh,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Arunachal Pradesh,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Arunachal Pradesh,Analytics,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Arunachal Pradesh,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Arunachal Pradesh,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Arunachal Pradesh,Others,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Assam,Corporate,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Assam,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,7
Assam,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,28
Assam,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,7
Assam,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Assam,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Assam,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,8
Assam,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Assam,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,5
Assam,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Assam,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Assam,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Assam,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,5
Assam,RM,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,5
Assam,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,5
Assam,RM,Referral,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Assam,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Assam,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,10
Assam,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,13
Assam,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,22
Assam,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Assam,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Assam,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,5
Assam,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Assam,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Assam,Administration,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,3
Assam,Support,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Assam,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Assam,Others,Job Portal,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Assam,Marketing,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Bihar,Corporate,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
Bihar,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Bihar,Corporate,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Bihar,Corporate,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Bihar,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Bihar,IT,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Bihar,IT,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Bihar,IT,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,1
Bihar,IT,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,conversion_ratio_deno,2
